ISO_DateTime_UTC,decimal_year,Bottle_ID,Latitude,Longitude,Vessel,Cruise_num,Cast_num,Bottle_num,QF_Bottle,Depth,QF_Depth,CTD_Pressure,QF_CTD_press,Temperature,QF_Temp,CTD_Salinity,QF_CTD_Sal,Salinity_1,QF_Salinity,Sigma_theta,QF_Sigma_theta,Oxygen,QF_Oxygen,yyyymmdd,time
1967-12-14T14:03Z,1967.95230,6028608207,32.100,-64.300,R/V Panulirus II,60286,82,7,2,755.0,2,,9,14.070,2,,9,35.874,2,,9,173.5,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608208,32.100,-64.300,R/V Panulirus II,60286,82,8,2,850.0,2,,9,11.050,2,,9,35.406,2,,9,153.5,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608209,32.100,-64.300,R/V Panulirus II,60286,82,9,2,851.0,2,,9,,9,,9,35.435,2,,9,,9,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608210,32.100,-64.300,R/V Panulirus II,60286,82,10,2,945.0,2,,9,8.770,2,,9,35.170,2,,9,154.8,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608211,32.100,-64.300,R/V Panulirus II,60286,82,11,2,1135.0,2,,9,5.790,2,,9,35.035,2,,9,214.8,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608301,32.100,-64.300,R/V Panulirus II,60286,83,1,2,1325.0,2,,9,4.830,2,,9,35.044,2,,9,246.9,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608302,32.100,-64.300,R/V Panulirus II,60286,83,2,2,1515.0,2,,9,4.230,2,,9,34.999,2,,9,260.4,2,19671214,1403
1967-12-14T14:03Z,1967.95230,6028608303,32.100,-64.300,R/V Panulirus II,60286,83,3,2,1705.0,2,,9,4.060,2,,9,34.996,2,,9,265.2,2,19671214,1403
1968-01-18T15:03Z,1968.04830,6028708101,32.100,-64.300,R/V Panulirus II,60287,81,1,2,1.0,2,,9,19.480,2,,9,36.581,2,,9,225.3,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708102,32.100,-64.300,R/V Panulirus II,60287,81,2,2,25.0,2,,9,19.460,2,,9,36.588,2,,9,227.1,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708103,32.100,-64.300,R/V Panulirus II,60287,81,3,2,50.0,2,,9,19.460,2,,9,36.610,2,,9,222.7,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708104,32.100,-64.300,R/V Panulirus II,60287,81,4,2,75.0,2,,9,19.490,2,,9,36.577,2,,9,224.0,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708105,32.100,-64.300,R/V Panulirus II,60287,81,5,2,100.0,2,,9,19.460,2,,9,36.580,2,,9,224.0,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708106,32.100,-64.300,R/V Panulirus II,60287,81,6,2,150.0,2,,9,19.360,2,,9,36.582,2,,9,218.8,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708107,32.100,-64.300,R/V Panulirus II,60287,81,7,2,200.0,2,,9,18.710,2,,9,36.591,2,,9,206.6,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708108,32.100,-64.300,R/V Panulirus II,60287,81,8,2,250.0,2,,9,18.220,2,,9,36.553,2,,9,205.3,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708109,32.100,-64.300,R/V Panulirus II,60287,81,9,2,300.0,2,,9,18.020,2,,9,36.528,2,,9,203.5,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708202,32.100,-64.300,R/V Panulirus II,60287,82,2,2,355.0,2,,9,17.790,2,,9,36.531,2,,9,203.1,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708203,32.100,-64.300,R/V Panulirus II,60287,82,3,2,405.0,2,,9,17.480,2,,9,36.464,2,,9,203.1,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708204,32.100,-64.300,R/V Panulirus II,60287,82,4,2,505.0,2,,9,17.060,2,,9,36.380,2,,9,200.5,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708205,32.100,-64.300,R/V Panulirus II,60287,82,5,2,605.0,2,,9,15.360,2,,9,36.067,2,,9,177.0,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708206,32.100,-64.300,R/V Panulirus II,60287,82,6,2,700.0,2,,9,13.350,2,,9,35.728,2,,9,165.2,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708207,32.100,-64.300,R/V Panulirus II,60287,82,7,2,800.0,2,,9,10.810,2,,9,35.379,2,,9,147.8,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708208,32.100,-64.300,R/V Panulirus II,60287,82,8,2,895.0,2,,9,,9,,9,35.137,2,,9,,9,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708209,32.100,-64.300,R/V Panulirus II,60287,82,9,2,900.0,2,,9,8.340,2,,9,35.119,2,,9,157.4,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708210,32.100,-64.300,R/V Panulirus II,60287,82,10,2,1000.0,2,,9,6.520,2,,9,35.056,2,,9,192.6,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708211,32.100,-64.300,R/V Panulirus II,60287,82,11,2,1200.0,2,,9,5.050,2,,9,35.028,2,,9,235.6,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708301,32.100,-64.300,R/V Panulirus II,60287,83,1,2,1400.0,2,,9,,9,,9,34.999,2,,9,,9,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708302,32.100,-64.300,R/V Panulirus II,60287,83,2,2,1605.0,2,,9,4.130,2,,9,35.005,2,,9,260.4,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708303,32.100,-64.300,R/V Panulirus II,60287,83,3,2,1805.0,2,,9,3.930,2,,9,34.997,2,,9,262.5,2,19680118,1503
1968-01-18T15:03Z,1968.04830,6028708304,32.100,-64.300,R/V Panulirus II,60287,83,4,2,2105.0,2,,9,3.550,2,,9,34.982,2,,9,262.5,2,19680118,1503
1968-02-06T14:03Z,1968.10020,6028808101,32.100,-64.300,R/V Panulirus II,60288,81,1,2,1.0,2,,9,19.160,2,,9,36.589,2,,9,226.2,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808102,32.100,-64.300,R/V Panulirus II,60288,81,2,2,25.0,2,,9,19.170,2,,9,36.592,2,,9,225.8,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808103,32.100,-64.300,R/V Panulirus II,60288,81,3,2,50.0,2,,9,19.170,2,,9,36.591,2,,9,224.0,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808104,32.100,-64.300,R/V Panulirus II,60288,81,4,2,75.0,2,,9,19.200,2,,9,36.587,2,,9,224.4,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808105,32.100,-64.300,R/V Panulirus II,60288,81,5,2,100.0,2,,9,19.160,2,,9,36.591,2,,9,224.0,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808106,32.100,-64.300,R/V Panulirus II,60288,81,6,2,155.0,2,,9,19.180,2,,9,36.591,2,,9,225.3,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808107,32.100,-64.300,R/V Panulirus II,60288,81,7,2,205.0,2,,9,18.970,2,,9,36.578,2,,9,211.8,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808108,32.100,-64.300,R/V Panulirus II,60288,81,8,2,255.0,2,,9,18.210,2,,9,36.533,2,,9,201.4,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808109,32.100,-64.300,R/V Panulirus II,60288,81,9,2,305.0,2,,9,18.020,2,,9,36.518,2,,9,199.6,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808201,32.100,-64.300,R/V Panulirus II,60288,82,1,2,306.0,2,,9,18.000,2,,9,36.522,2,,9,200.5,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808202,32.100,-64.300,R/V Panulirus II,60288,82,2,2,355.0,2,,9,17.740,2,,9,36.499,2,,9,203.1,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808203,32.100,-64.300,R/V Panulirus II,60288,82,3,2,405.0,2,,9,17.510,2,,9,36.540,2,,9,205.7,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808204,32.100,-64.300,R/V Panulirus II,60288,82,4,2,505.0,2,,9,,9,,9,36.362,2,,9,,9,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808205,32.100,-64.300,R/V Panulirus II,60288,82,5,2,605.0,2,,9,15.690,2,,9,36.120,2,,9,178.3,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808206,32.100,-64.300,R/V Panulirus II,60288,82,6,2,700.0,2,,9,12.980,2,,9,35.663,2,,9,154.8,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808207,32.100,-64.300,R/V Panulirus II,60288,82,7,2,800.0,2,,9,10.920,2,,9,35.440,2,,9,146.1,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808208,32.100,-64.300,R/V Panulirus II,60288,82,8,2,895.0,2,,9,8.120,2,,9,35.100,2,,9,159.5,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808209,32.100,-64.300,R/V Panulirus II,60288,82,9,2,905.0,2,,9,7.840,2,,9,35.092,2,,9,164.8,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808210,32.100,-64.300,R/V Panulirus II,60288,82,10,2,1005.0,2,,9,6.160,2,,9,35.022,2,,9,198.7,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808211,32.100,-64.300,R/V Panulirus II,60288,82,11,2,1205.0,2,,9,,9,,9,35.029,2,,9,,9,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808301,32.100,-64.300,R/V Panulirus II,60288,83,1,2,1405.0,2,,9,4.500,2,,9,35.003,2,,9,253.9,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808302,32.100,-64.300,R/V Panulirus II,60288,83,2,2,1605.0,2,,9,4.110,2,,9,34.997,2,,9,262.1,2,19680206,1403
1968-02-06T14:03Z,1968.10020,6028808304,32.100,-64.300,R/V Panulirus II,60288,83,4,2,2105.0,2,,9,3.600,2,,9,34.978,2,,9,261.7,2,19680206,1403
1968-03-19T15:01Z,1968.21270,6028908101,32.100,-64.300,R/V Panulirus II,60289,81,1,2,1.0,2,,9,18.720,2,,9,36.566,2,,9,229.6,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908102,32.100,-64.300,R/V Panulirus II,60289,81,2,2,25.0,2,,9,18.350,2,,9,36.572,2,,9,228.8,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908103,32.100,-64.300,R/V Panulirus II,60289,81,3,2,50.0,2,,9,18.280,2,,9,36.564,2,,9,229.6,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908104,32.100,-64.300,R/V Panulirus II,60289,81,4,2,80.0,2,,9,18.290,2,,9,36.565,2,,9,230.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908105,32.100,-64.300,R/V Panulirus II,60289,81,5,2,105.0,2,,9,18.250,2,,9,36.561,2,,9,227.9,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908106,32.100,-64.300,R/V Panulirus II,60289,81,6,2,155.0,2,,9,18.230,2,,9,36.549,2,,9,223.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908107,32.100,-64.300,R/V Panulirus II,60289,81,7,2,205.0,2,,9,18.170,2,,9,36.548,2,,9,223.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908108,32.100,-64.300,R/V Panulirus II,60289,81,8,2,260.0,2,,9,18.120,2,,9,36.554,2,,9,219.2,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908109,32.100,-64.300,R/V Panulirus II,60289,81,9,2,310.0,2,,9,17.890,2,,9,36.514,2,,9,207.9,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908201,32.100,-64.300,R/V Panulirus II,60289,82,1,2,295.0,2,,9,,9,,9,36.515,2,,9,,9,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908202,32.100,-64.300,R/V Panulirus II,60289,82,2,2,345.0,2,,9,17.510,2,,9,36.463,2,,9,204.8,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908203,32.100,-64.300,R/V Panulirus II,60289,82,3,2,390.0,2,,9,17.380,2,,9,36.442,2,,9,203.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908204,32.100,-64.300,R/V Panulirus II,60289,82,4,2,475.0,2,,9,16.790,2,,9,36.334,2,,9,193.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908205,32.100,-64.300,R/V Panulirus II,60289,82,5,2,560.0,2,,9,15.560,2,,9,36.166,2,,9,181.3,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908206,32.100,-64.300,R/V Panulirus II,60289,82,6,2,640.0,2,,9,13.840,2,,9,35.867,2,,9,176.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908207,32.100,-64.300,R/V Panulirus II,60289,82,7,2,715.0,2,,9,12.310,2,,9,35.650,2,,9,166.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908208,32.100,-64.300,R/V Panulirus II,60289,82,8,2,775.0,2,,9,10.440,2,,9,35.371,2,,9,147.8,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908209,32.100,-64.300,R/V Panulirus II,60289,82,9,2,900.0,2,,9,7.520,2,,9,35.076,2,,9,170.8,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908210,32.100,-64.300,R/V Panulirus II,60289,82,10,2,1000.0,2,,9,6.040,2,,9,35.034,2,,9,202.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908211,32.100,-64.300,R/V Panulirus II,60289,82,11,2,1200.0,2,,9,5.080,2,,9,35.054,2,,9,236.9,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908301,32.100,-64.300,R/V Panulirus II,60289,83,1,2,1400.0,2,,9,4.550,2,,9,35.037,2,,9,250.8,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908302,32.100,-64.300,R/V Panulirus II,60289,83,2,2,1605.0,2,,9,4.000,2,,9,34.979,2,,9,269.9,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908303,32.100,-64.300,R/V Panulirus II,60289,83,3,2,1810.0,2,,9,3.820,2,,9,34.978,2,,9,272.1,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908304,32.100,-64.300,R/V Panulirus II,60289,83,4,2,2115.0,2,,9,3.530,2,,9,34.979,2,,9,261.7,2,19680319,1501
1968-03-19T15:01Z,1968.21270,6028908305,32.100,-64.300,R/V Panulirus II,60289,83,5,2,2630.0,2,,9,3.110,2,,9,34.959,2,,9,263.8,2,19680319,1501
1968-04-01T14:04Z,1968.24820,6029008201,32.100,-64.300,R/V Panulirus II,60290,82,1,2,295.0,2,,9,18.090,2,,9,36.563,2,,9,220.5,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008202,32.100,-64.300,R/V Panulirus II,60290,82,2,2,345.0,2,,9,17.770,2,,9,36.481,2,,9,202.7,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008203,32.100,-64.300,R/V Panulirus II,60290,82,3,2,400.0,2,,9,17.580,2,,9,36.468,2,,9,206.6,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008204,32.100,-64.300,R/V Panulirus II,60290,82,4,2,500.0,2,,9,16.660,2,,9,36.299,2,,9,193.9,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008205,32.100,-64.300,R/V Panulirus II,60290,82,5,2,605.0,2,,9,14.650,2,,9,35.943,2,,9,175.7,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008206,32.100,-64.300,R/V Panulirus II,60290,82,6,2,705.0,2,,9,12.730,2,,9,35.636,2,,9,167.4,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008207,32.100,-64.300,R/V Panulirus II,60290,82,7,2,810.0,2,,9,10.250,2,,9,35.308,2,,9,146.1,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008208,32.100,-64.300,R/V Panulirus II,60290,82,8,2,920.0,2,,9,7.290,2,,9,35.073,2,,9,170.4,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008301,32.100,-64.300,R/V Panulirus II,60290,83,1,2,905.0,2,,9,7.550,2,,9,35.080,2,,9,169.1,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008302,32.100,-64.300,R/V Panulirus II,60290,83,2,2,1005.0,2,,9,6.240,2,,9,35.019,2,,9,205.6,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008303,32.100,-64.300,R/V Panulirus II,60290,83,3,2,1205.0,2,,9,4.990,2,,9,35.040,2,,9,240.8,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008304,32.100,-64.300,R/V Panulirus II,60290,83,4,2,1405.0,2,,9,4.430,2,,9,35.014,2,,9,257.8,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008305,32.100,-64.300,R/V Panulirus II,60290,83,5,2,1610.0,2,,9,4.070,2,,9,34.994,2,,9,262.5,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008306,32.100,-64.300,R/V Panulirus II,60290,83,6,2,1810.0,2,,9,3.900,2,,9,34.988,2,,9,265.2,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008307,32.100,-64.300,R/V Panulirus II,60290,83,7,2,2110.0,2,,9,3.620,2,,9,34.998,2,,9,259.1,2,19680401,1404
1968-04-01T14:04Z,1968.24820,6029008308,32.100,-64.300,R/V Panulirus II,60290,83,8,2,2615.0,2,,9,3.140,2,,9,34.964,2,,9,272.1,2,19680401,1404
1968-05-03T14:04Z,1968.33590,6029108101,32.100,-64.300,R/V Panulirus II,60291,81,1,2,1.0,2,,9,19.660,2,,9,36.625,2,,9,228.0,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108102,32.100,-64.300,R/V Panulirus II,60291,81,2,2,25.0,2,,9,19.390,2,,9,36.622,2,,9,227.1,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108103,32.100,-64.300,R/V Panulirus II,60291,81,3,2,50.0,2,,9,19.170,2,,9,36.609,2,,9,227.9,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108104,32.100,-64.300,R/V Panulirus II,60291,81,4,2,75.0,2,,9,18.890,2,,9,36.586,2,,9,220.5,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108105,32.100,-64.300,R/V Panulirus II,60291,81,5,2,100.0,2,,9,18.690,2,,9,36.604,2,,9,222.3,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108106,32.100,-64.300,R/V Panulirus II,60291,81,6,2,150.0,2,,9,18.420,2,,9,36.585,2,,9,216.2,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108107,32.100,-64.300,R/V Panulirus II,60291,81,7,2,200.0,2,,9,18.180,2,,9,36.554,2,,9,217.9,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108108,32.100,-64.300,R/V Panulirus II,60291,81,8,2,250.0,2,,9,17.990,2,,9,36.534,2,,9,212.2,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108109,32.100,-64.300,R/V Panulirus II,60291,81,9,2,300.0,2,,9,17.800,2,,9,36.507,2,,9,203.1,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108201,32.100,-64.300,R/V Panulirus II,60291,82,1,2,295.0,2,,9,17.840,2,,9,36.518,2,,9,209.2,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108202,32.100,-64.300,R/V Panulirus II,60291,82,2,2,345.0,2,,9,17.070,2,,9,36.509,2,,9,210.9,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108203,32.100,-64.300,R/V Panulirus II,60291,82,3,2,395.0,2,,9,17.480,2,,9,36.457,2,,9,204.0,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108204,32.100,-64.300,R/V Panulirus II,60291,82,4,2,490.0,2,,9,16.640,2,,9,36.301,2,,9,191.3,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108205,32.100,-64.300,R/V Panulirus II,60291,82,5,2,590.0,2,,9,15.040,2,,9,36.013,2,,9,174.4,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108207,32.100,-64.300,R/V Panulirus II,60291,82,7,2,785.0,2,,9,10.130,2,,9,35.316,2,,9,146.1,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108208,32.100,-64.300,R/V Panulirus II,60291,82,8,2,885.0,2,,9,,9,,9,35.099,2,,9,,9,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108209,32.100,-64.300,R/V Panulirus II,60291,82,9,2,895.0,2,,9,7.820,2,,9,35.104,2,,9,162.6,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108210,32.100,-64.300,R/V Panulirus II,60291,82,10,2,990.0,2,,9,6.470,2,,9,35.062,2,,9,190.4,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108211,32.100,-64.300,R/V Panulirus II,60291,82,11,2,1190.0,2,,9,4.970,2,,9,35.038,2,,9,238.2,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108301,32.100,-64.300,R/V Panulirus II,60291,83,1,2,1390.0,2,,9,4.350,2,,9,34.988,2,,9,256.9,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108302,32.100,-64.300,R/V Panulirus II,60291,83,2,2,1590.0,2,,9,4.010,2,,9,34.977,2,,9,264.3,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108303,32.100,-64.300,R/V Panulirus II,60291,83,3,2,1785.0,2,,9,4.000,2,,9,35.030,2,,9,260.4,2,19680503,1404
1968-05-03T14:04Z,1968.33590,6029108304,32.100,-64.300,R/V Panulirus II,60291,83,4,2,2085.0,2,,9,3.580,2,,9,34.995,2,,9,260.4,2,19680503,1404
1968-06-10T14:04Z,1968.44000,6029208101,32.100,-64.300,R/V Panulirus II,60292,81,1,2,1.0,2,,9,23.670,2,,9,36.619,2,,9,220.4,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208102,32.100,-64.300,R/V Panulirus II,60292,81,2,2,25.0,2,,9,21.390,2,,9,36.633,2,,9,229.0,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208103,32.100,-64.300,R/V Panulirus II,60292,81,3,2,50.0,2,,9,20.170,2,,9,36.713,2,,9,233.3,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208104,32.100,-64.300,R/V Panulirus II,60292,81,4,2,75.0,2,,9,19.580,2,,9,36.678,2,,9,230.6,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208105,32.100,-64.300,R/V Panulirus II,60292,81,5,2,100.0,2,,9,19.110,2,,9,36.636,2,,9,221.0,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208106,32.100,-64.300,R/V Panulirus II,60292,81,6,2,145.0,2,,9,18.630,2,,9,36.595,2,,9,215.4,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208107,32.100,-64.300,R/V Panulirus II,60292,81,7,2,195.0,2,,9,18.260,2,,9,36.584,2,,9,211.0,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208108,32.100,-64.300,R/V Panulirus II,60292,81,8,2,245.0,2,,9,18.080,2,,9,36.550,2,,9,201.9,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208201,32.100,-64.300,R/V Panulirus II,60292,82,1,2,225.0,2,,9,18.090,2,,9,36.540,2,,9,211.0,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208202,32.100,-64.300,R/V Panulirus II,60292,82,2,2,260.0,2,,9,18.100,2,,9,36.540,2,,9,212.3,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208203,32.100,-64.300,R/V Panulirus II,60292,82,3,2,300.0,2,,9,17.810,2,,9,36.524,2,,9,205.8,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208204,32.100,-64.300,R/V Panulirus II,60292,82,4,2,375.0,2,,9,17.420,2,,9,36.458,2,,9,201.4,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208205,32.100,-64.300,R/V Panulirus II,60292,82,5,2,450.0,2,,9,16.830,2,,9,36.388,2,,9,197.9,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208206,32.100,-64.300,R/V Panulirus II,60292,82,6,2,525.0,2,,9,15.830,2,,9,36.219,2,,9,188.3,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208207,32.100,-64.300,R/V Panulirus II,60292,82,7,2,600.0,2,,9,14.580,2,,9,35.985,2,,9,175.7,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208208,32.100,-64.300,R/V Panulirus II,60292,82,8,2,675.0,2,,9,13.510,2,,9,35.812,2,,9,170.9,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208209,32.100,-64.300,R/V Panulirus II,60292,82,9,2,885.0,2,,9,8.160,2,,9,35.117,2,,9,161.3,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208210,32.100,-64.300,R/V Panulirus II,60292,82,10,2,985.0,2,,9,6.500,2,,9,35.057,2,,9,187.4,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208211,32.100,-64.300,R/V Panulirus II,60292,82,11,2,1180.0,2,,9,5.370,2,,9,35.026,2,,9,226.5,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208301,32.100,-64.300,R/V Panulirus II,60292,83,1,2,1375.0,2,,9,4.660,2,,9,35.058,2,,9,246.5,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208302,32.100,-64.300,R/V Panulirus II,60292,83,2,2,1575.0,2,,9,4.360,2,,9,35.036,2,,9,252.6,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208303,32.100,-64.300,R/V Panulirus II,60292,83,3,2,1770.0,2,,9,4.020,2,,9,35.009,2,,9,259.1,2,19680610,1404
1968-06-10T14:04Z,1968.44000,6029208304,32.100,-64.300,R/V Panulirus II,60292,83,4,2,2060.0,2,,9,3.660,2,,9,34.991,2,,9,260.4,2,19680610,1404
1968-07-01T14:05Z,1968.49750,6029308101,32.100,-64.300,R/V Panulirus II,60293,81,1,2,1.0,2,,9,26.640,2,,9,36.505,2,,9,221.1,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308102,32.100,-64.300,R/V Panulirus II,60293,81,2,2,25.0,2,,9,22.510,2,,9,36.721,2,,9,237.8,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308103,32.100,-64.300,R/V Panulirus II,60293,81,3,2,50.0,2,,9,20.960,2,,9,36.668,2,,9,239.9,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308104,32.100,-64.300,R/V Panulirus II,60293,81,4,2,75.0,2,,9,20.340,2,,9,36.709,2,,9,229.0,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308105,32.100,-64.300,R/V Panulirus II,60293,81,5,2,100.0,2,,9,19.410,2,,9,36.672,2,,9,223.3,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308106,32.100,-64.300,R/V Panulirus II,60293,81,6,2,150.0,2,,9,18.810,2,,9,36.604,2,,9,213.7,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308107,32.100,-64.300,R/V Panulirus II,60293,81,7,2,200.0,2,,9,18.290,2,,9,36.558,2,,9,219.8,2,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308108,32.100,-64.300,R/V Panulirus II,60293,81,8,2,250.0,2,,9,,9,,9,36.554,2,,9,,9,19680701,1405
1968-07-01T14:05Z,1968.49750,6029308109,32.100,-64.300,R/V Panulirus II,60293,81,9,2,300.0,2,,9,17.840,2,,9,36.520,2,,9,218.0,2,19680701,1405
