Now: 18/09/2024 13:36:52
Battery Level: 1.1V
MiniCTD: S/N 60818
Site info: BERMUDA_2024
Calibrated: 09/08/2017
Latitude: 32.000000
Mode: M8
Tare: 10.1493
Pressure units: dBar
00.011	27.634	-0.028
00.012	27.634	-0.027
00.012	27.634	-0.025
00.012	27.635	-0.028
00.011	27.633	-0.026
00.010	27.635	-0.025
00.009	27.635	-0.028
00.011	27.634	-0.026
00.011	27.634	-0.025
00.013	27.635	-0.025
00.012	27.635	-0.027
00.013	27.635	-0.026
00.012	27.635	-0.026
00.011	27.636	-0.026
00.011	27.637	-0.026
00.012	27.636	-0.028
00.013	27.636	-0.026
00.012	27.637	-0.025
00.013	27.638	-0.026
00.013	27.637	-0.026
00.013	27.637	-0.025
00.011	27.638	-0.025
00.012	27.637	-0.026
00.013	27.638	-0.027
00.011	27.638	-0.026
00.011	27.638	-0.027
00.010	27.639	-0.025
00.011	27.639	-0.027
00.010	27.638	-0.028
00.011	27.639	-0.027
00.011	27.639	-0.026
00.010	27.640	-0.027
00.010	27.639	-0.028
00.011	27.641	-0.026
00.011	27.641	-0.025
00.011	27.640	-0.026
00.011	27.641	-0.028
00.013	27.641	-0.025
00.012	27.642	-0.026
00.013	27.641	-0.026
00.013	27.642	-0.025
00.011	27.643	-0.027
00.010	27.644	-0.026
00.010	27.643	-0.027
00.010	27.645	-0.026
00.012	27.644	-0.025
00.013	27.644	-0.026
00.012	27.645	-0.026
00.011	27.645	-0.028
00.010	27.647	-0.026
00.010	27.647	-0.026
00.010	27.647	-0.028
00.010	27.648	-0.026
00.011	27.648	-0.026
00.012	27.648	-0.025
00.012	27.649	-0.027
00.013	27.650	-0.026
00.008	27.649	-0.025
00.010	27.650	-0.027
00.012	27.649	-0.027
00.011	27.650	-0.027
00.011	27.649	-0.026
00.011	27.649	-0.027
00.011	27.649	-0.025
00.011	27.650	-0.027
00.010	27.650	-0.027
00.011	27.651	-0.026
00.010	27.651	-0.025
00.010	27.650	-0.026
00.012	27.652	-0.027
00.012	27.651	-0.027
00.011	27.650	-0.025
00.010	27.652	-0.027
00.009	27.652	-0.027
00.012	27.652	-0.025
00.009	27.653	-0.025
00.009	27.651	-0.025
00.010	27.652	-0.026
00.010	27.653	-0.026
00.013	27.652	-0.026
00.013	27.652	-0.027
00.012	27.653	-0.026
00.012	27.654	-0.026
00.011	27.655	-0.025
00.013	27.654	-0.029
00.011	27.654	-0.026
00.012	27.654	-0.026
00.014	27.654	-0.027
00.013	27.654	-0.028
00.011	27.654	-0.025
00.011	27.655	-0.028
00.012	27.655	-0.027
00.012	27.654	-0.026
00.009	27.653	-0.025
00.011	27.654	-0.027
00.011	27.655	-0.026
00.011	27.654	-0.025
00.011	27.654	-0.025
00.012	27.656	-0.026
00.012	27.655	-0.025
00.010	27.656	-0.025
00.012	27.656	-0.026
00.012	27.655	-0.026
00.008	27.658	-0.027
00.011	27.657	-0.026
00.010	27.657	-0.027
00.008	27.657	-0.026
00.010	27.658	-0.024
00.010	27.656	-0.025
00.013	27.656	-0.026
00.012	27.659	-0.027
00.014	27.657	-0.026
00.011	27.657	-0.027
00.010	27.657	-0.026
00.010	27.657	-0.026
00.010	27.657	-0.027
00.010	27.657	-0.028
00.012	27.657	-0.026
00.012	27.657	-0.027
00.012	27.658	-0.026
00.013	27.657	-0.025
00.011	27.656	-0.027
00.011	27.657	-0.026
00.011	27.659	-0.025
00.012	27.658	-0.025
00.011	27.658	-0.025
00.010	27.658	-0.027
00.011	27.659	-0.027
00.008	27.659	-0.025
00.011	27.659	-0.026
00.011	27.660	-0.026
00.012	27.660	-0.025
00.011	27.660	-0.027
00.012	27.660	-0.027
00.012	27.661	-0.027
00.012	27.661	-0.026
00.012	27.662	-0.026
00.012	27.661	-0.026
00.012	27.662	-0.027
00.011	27.662	-0.028
00.010	27.662	-0.026
00.010	27.663	-0.028
00.010	27.663	-0.026
00.011	27.663	-0.025
00.011	27.664	-0.028
00.010	27.664	-0.029
00.011	27.664	-0.027
00.010	27.664	-0.026
00.010	27.664	-0.026
00.010	27.664	-0.027
00.012	27.665	-0.027
00.011	27.665	-0.025
00.011	27.665	-0.028
00.011	27.666	-0.027
00.011	27.666	-0.026
00.011	27.667	-0.026
00.015	27.666	-0.026
00.012	27.667	-0.025
00.012	27.667	-0.028
00.013	27.668	-0.026
00.012	27.667	-0.027
00.011	27.668	-0.027
00.011	27.668	-0.026
00.013	27.669	-0.026
00.014	27.671	-0.027
00.011	27.671	-0.028
00.012	27.669	-0.026
00.012	27.671	-0.027
00.012	27.671	-0.027
00.011	27.671	-0.025
00.012	27.672	-0.026
00.012	27.673	-0.026
00.011	27.672	-0.026
00.011	27.671	-0.028
00.010	27.672	-0.025
00.011	27.673	-0.028
00.011	27.672	-0.026
00.013	27.672	-0.025
00.012	27.671	-0.026
00.013	27.670	-0.025
00.013	27.670	-0.026
00.013	27.669	-0.027
00.012	27.669	-0.027
00.011	27.668	-0.026
00.010	27.668	-0.026
00.012	27.668	-0.026
00.012	27.668	-0.025
00.013	27.667	-0.026
00.013	27.668	-0.028
00.011	27.667	-0.024
00.010	27.667	-0.027
00.010	27.667	-0.026
00.013	27.667	-0.028
00.013	27.665	-0.024
00.012	27.666	-0.028
00.011	27.666	-0.028
00.011	27.665	-0.027
00.013	27.666	-0.025
00.011	27.665	-0.028
00.012	27.665	-0.026
00.012	27.665	-0.027
00.011	27.664	-0.027
00.011	27.665	-0.026
00.010	27.663	-0.026
00.013	27.663	-0.026
00.012	27.663	-0.027
00.012	27.662	-0.026
00.012	27.662	-0.026
00.012	27.661	-0.028
00.011	27.660	-0.027
00.010	27.660	-0.026
00.010	27.659	-0.026
00.012	27.659	-0.026
00.011	27.658	-0.027
00.011	27.658	-0.025
00.012	27.657	-0.026
00.013	27.658	-0.028
00.010	27.656	-0.025
00.010	27.657	-0.027
00.012	27.657	-0.026
00.013	27.658	-0.026
00.008	27.657	-0.027
00.011	27.657	-0.025
00.013	27.658	-0.026
00.012	27.657	-0.027
00.012	27.657	-0.027
00.012	27.658	-0.026
00.012	27.656	-0.027
00.011	27.657	-0.028
00.012	27.658	-0.026
00.011	27.659	-0.027
00.010	27.658	-0.026
00.013	27.658	-0.027
00.012	27.657	-0.026
00.013	27.658	-0.026
00.013	27.658	-0.027
00.009	27.658	-0.027
00.012	27.657	-0.026
00.012	27.657	-0.027
00.012	27.657	-0.026
00.012	27.658	-0.025
00.012	27.658	-0.026
00.013	27.657	-0.026
00.012	27.657	-0.026
00.012	27.659	-0.025
00.012	27.657	-0.026
00.012	27.659	-0.028
00.012	27.656	-0.027
00.012	27.657	-0.028
00.010	27.656	-0.026
00.011	27.656	-0.027
00.012	27.655	-0.026
00.014	27.656	-0.026
00.010	27.656	-0.027
00.011	27.656	-0.029
00.010	27.655	-0.027
00.010	27.654	-0.027
00.010	27.654	-0.025
00.012	27.654	-0.027
00.012	27.654	-0.026
00.011	27.652	-0.027
00.011	27.653	-0.027
00.012	27.655	-0.027
00.011	27.654	-0.026
00.012	27.655	-0.028
00.012	27.656	-0.027
00.014	27.655	-0.026
00.014	27.654	-0.028
00.014	27.656	-0.027
00.011	27.657	-0.026
00.011	27.656	-0.027
00.012	27.658	-0.026
00.013	27.659	-0.026
00.013	27.659	-0.027
00.012	27.659	-0.025
00.014	27.660	-0.027
00.012	27.660	-0.027
00.014	27.660	-0.027
00.014	27.661	-0.026
00.009	27.662	-0.025
00.011	27.663	-0.027
00.011	27.663	-0.028
00.011	27.664	-0.025
00.012	27.663	-0.026
00.011	27.664	-0.026
00.013	27.663	-0.029
00.013	27.664	-0.026
00.012	27.665	-0.025
00.014	27.664	-0.026
00.013	27.663	-0.024
00.012	27.664	-0.024
00.013	27.664	-0.027
00.013	27.664	-0.025
00.012	27.664	-0.026
00.013	27.664	-0.026
00.011	27.664	-0.028
00.011	27.665	-0.026
00.012	27.665	-0.028
00.012	27.665	-0.026
00.010	27.665	-0.026
00.010	27.666	-0.026
00.012	27.666	-0.026
00.010	27.667	-0.026
00.013	27.666	-0.026
00.011	27.667	-0.024
00.010	27.668	-0.026
00.011	27.668	-0.027
00.012	27.670	-0.028
00.012	27.669	-0.025
00.012	27.669	-0.026
00.010	27.670	-0.026
00.011	27.670	-0.027
00.010	27.671	-0.025
00.013	27.671	-0.028
00.010	27.671	-0.025
00.011	27.672	-0.027
00.012	27.673	-0.026
00.012	27.673	-0.026
00.011	27.673	-0.025
00.012	27.673	-0.025
00.012	27.674	-0.027
00.012	27.674	-0.027
00.012	27.674	-0.026
00.013	27.675	-0.027
00.011	27.675	-0.026
00.012	27.675	-0.025
00.010	27.676	-0.024
00.010	27.676	-0.026
00.012	27.678	-0.026
00.012	27.677	-0.027
00.011	27.677	-0.026
00.013	27.677	-0.025
00.011	27.678	-0.027
00.013	27.678	-0.027
00.012	27.678	-0.026
00.009	27.678	-0.024
00.012	27.677	-0.026
00.011	27.678	-0.026
00.011	27.678	-0.026
00.011	27.678	-0.028
00.012	27.679	-0.026
00.013	27.678	-0.026
00.012	27.679	-0.028
00.012	27.677	-0.024
00.011	27.677	-0.027
00.011	27.677	-0.027
00.013	27.676	-0.026
00.012	27.677	-0.027
00.011	27.675	-0.027
00.009	27.675	-0.027
00.009	27.676	-0.028
