BATS_HS_Cast_id,Decimal_Year,Lat,Long,Pressure_db,Depth_m,Temperature_C,Conductivity,Practical_Salinity,Dissolved_oxygen,Beam_Attenuation,Fluorescence,PAR,OA_Cast_No,OA_Station_No
10431001,2025.73042808219,32.3834333333333,64.6105283333333,4,3.97360858208955,28.7109181070448,5.92142746391931,36.549447670705,156.68184177662,0.579546902985075,0.113993470149254,1478.21324253731,70125001,1
10431001,2025.73042808219,32.3834333333333,64.6105283333333,6,5.95820654016647,28.6455387290532,5.92896704675446,36.6516927331712,180.677776019606,0.58324798053571,0.117981114864068,1297.11928483766,70125001,1
10431001,2025.73042808219,32.3834333333333,64.6105283333333,8,7.94253789618531,28.6400641781918,5.9281859789078,36.6498600248502,180.747523605816,0.583066809729964,0.134506474471788,877.949165447593,70125001,1
10431001,2025.73042808219,32.3834333333333,64.6105283333333,10,9.93186676760135,28.633408358782,5.92745793208406,36.6493066229752,180.955382906916,0.58230254102061,0.146233483071257,722.779727833726,70125001,1
10431001,2025.73042808219,32.3834333333333,64.6105283333333,12,11.9143413066,28.6336324433693,5.92758763394093,36.6494291161697,181.37880155721,0.583349446787095,0.158041136388066,600.567946794426,70125001,1
10431001,2025.73042808219,32.3834333333333,64.6105283333333,14,13.9035846484593,28.6238210688808,5.92618241120144,36.6465829199229,181.803066943639,0.579218245756609,0.166001622876373,504.951394127396,70125001,1
10431002,2025.73050418569,32.3422716666667,64.5913683333333,4,3.97282216670452,28.6327757669425,5.90080903430912,36.4655571067643,198.446386373953,0.423106395639337,0.0255810583692937,1494.27066772655,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,6,5.95777135414374,28.5791678865374,5.89643835272618,36.4756537099544,198.096439720548,0.423182753334775,0.0238075585332632,1207.10713124469,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,8,7.9399612441734,28.5879185227453,5.90631259931071,36.5372858036308,198.260287516351,0.423401620738977,0.0257332522344612,1062.32019518417,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,10,9.92890881747978,28.6402858464203,5.92210433691074,36.6066081596671,197.862263465812,0.423033630749251,0.0222042188075614,899.678203569176,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,12,11.9134976420015,28.6548930082754,5.92820910650662,36.6373498950397,197.825425728399,0.421876044525588,0.0236740687935201,792.911698479151,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,14,13.9064067901525,28.6545596896387,5.9298634614255,36.6485477965582,197.811681708783,0.421893393089287,0.0203801035323188,765.270285845218,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,16,15.8782495587832,28.6567748590305,5.93213543683705,36.6620897061672,198.389342736966,0.42284587957663,0.0261948145339337,872.083558446727,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,18,17.8826987996408,28.6700687057561,5.93807626609601,36.6926806092159,198.094714386965,0.423307282844918,0.0237286651438735,723.602599180377,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,20,19.8500148675343,28.669960609913,5.94314228821544,36.7275275474622,198.479197805972,0.424311740462396,0.032207757061841,612.82204248884,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,22,21.8522363804655,28.7055326058191,5.95304254724163,36.7684864788499,198.060004326667,0.424453212039515,0.0287294283414825,631.705794733619,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,24,23.8229077372887,28.7273634560588,5.9579919399713,36.7855088801256,197.955697548271,0.425691446105614,0.0239863228108845,581.206171754081,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,26,25.8216179705747,28.7479112404396,5.96320755457337,36.8053662369331,197.714639780266,0.425014417786013,0.0300373725877155,556.911756224499,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,28,27.7959743222569,28.767765103415,5.96834260917775,36.8251836002813,197.623500496331,0.425628598530422,0.0301854057982813,520.775762758137,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,30,29.7897355149749,28.797722908845,5.97614678445572,36.8557615601273,197.367698208657,0.425837128012068,0.0301753785294003,496.556767086601,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,32,31.7709768209829,28.8066587899568,5.9785331103791,36.8648554268327,197.483015825217,0.426184638210363,0.0266489986088212,491.400506894348,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,34,33.7620630598284,28.81362722276,5.98099918058783,36.8760274850423,197.594168911071,0.426179817788036,0.0296743586079677,442.314550861976,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,36,35.7431983469713,28.8079167463221,5.98044088872894,36.8759548907277,197.354607805101,0.42585338307326,0.0315046474523134,424.135388080398,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,38,37.7334378888194,28.8025815191236,5.97982492275789,36.8751893102253,197.037769678798,0.425550824257209,0.0355962369030729,378.049650449397,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,40,39.715398693489,28.8019149296854,5.97985943882544,36.8753366592289,197.483306158448,0.424777557784234,0.0345311642447216,390.703460329331,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,42,41.7031098285378,28.8024714866847,5.98008112064454,36.875839967946,196.907770448833,0.425286147730804,0.0300063367262898,386.295032413678,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,44,43.688137396668,28.8033458477873,5.98030962435577,36.8761444219942,197.533278567217,0.424901509910495,0.0274334610477382,339.662597972957,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,46,45.6685628695124,28.8051134394509,5.98175998308329,36.8842713010069,197.773043891218,0.424737130327462,0.0297089384821736,298.609587104681,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,48,47.6579539548416,28.8047579457168,5.98197389569103,36.8854278265236,197.971781404956,0.424406035702242,0.0304405349405201,316.991334447133,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,50,49.6360490278968,28.7998885952908,5.9820771514191,36.8893150989417,198.074963002856,0.424232608821028,0.0294859239916046,288.869432746812,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,52,51.6374249790175,28.7643094795254,5.97941677461279,36.8977663881937,198.418323442597,0.425037604544034,0.032213102849301,275.367451956524,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,54,53.609431813199,28.7077497810905,5.97226376791155,36.8911540625529,199.506969331402,0.425215147168271,0.0334008677591313,265.168764133821,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,56,55.6074024272364,28.5801640637489,5.95680775889818,36.8816863479895,200.073457754241,0.424852010083842,0.0303791972599814,251.93270961173,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,58,57.5763953937398,28.5140731328168,5.94831257134256,36.8730096327024,204.556630521319,0.425031199327744,0.0382591646271124,244.164486025885,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,60,59.5826571678666,27.7123719554603,5.85490638243455,36.8404204950269,210.089794593415,0.42307699280701,0.0389378423923531,226.712970476338,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,62,61.543586915803,27.8100921276533,5.86685818896508,36.8478459116295,210.756943012029,0.428416434835023,0.0424118573853721,217.484522690993,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,64,63.5567480473606,27.477766309456,5.83108145289604,36.8543550593596,213.017670569753,0.432391839619844,0.0461905517030326,198.192640311362,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,66,65.5125226170683,27.3899855843307,5.8214779090851,36.8544121266647,217.73011411798,0.433607159218137,0.0346571966561068,188.957840888948,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,68,67.5241897428038,26.5748240749983,5.73297592913296,36.863990953686,222.154148203653,0.43107305429599,0.0439848567613867,176.77374643184,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,70,69.501433605219,26.6292018647545,5.73867385738796,36.8611284101174,221.262791604016,0.434787412663448,0.0512455364738892,172.019299984171,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,72,71.4919118695071,26.2391103713872,5.69659130281614,36.8666500619551,223.336966438039,0.436687695196931,0.0536589716028084,151.201404227857,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,74,73.4685954501827,25.8695413336225,5.65784904574992,36.8795341246179,227.429843365477,0.43900159072319,0.0544796010570627,141.07803298992,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,76,75.4575172613066,24.9680766514572,5.55754083007959,36.8667329448274,228.624522940038,0.43198917454041,0.056574461492007,139.629935355432,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,78,77.4399189956641,24.2750488854151,5.47397257852062,36.8055504660115,226.015134660588,0.434251843328031,0.066126120851601,117.470398841285,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,80,79.4216711865143,23.4516529635785,5.37852643528146,36.757435802463,222.686849570109,0.431120620771893,0.0735793704021215,110.884792644588,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,82,81.412117192598,22.9005794564371,5.31726829861324,36.7429425760335,224.379691688641,0.432049172096038,0.0866074671867503,103.623088575107,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,84,83.3918000072171,22.8173010922741,5.30855389539261,36.744268985264,223.682916996818,0.435254130148887,0.0972972740980893,95.3666005219377,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,86,85.3855564564611,22.7437812701471,5.30073655025945,36.7443532621153,223.223667715501,0.434786663008855,0.0965422881248637,85.1456887607186,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,88,87.365775698999,22.6775693813027,5.29360737883304,36.7436257261411,222.432625599648,0.435613620925858,0.101260331023252,75.0763811844245,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,90,89.3516150229103,22.6086581004197,5.28628300986933,36.7436285438607,222.38874115448,0.436432626333366,0.102570193716521,68.7030782463716,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,92,91.3317214320218,22.4989429472844,5.27425590840367,36.741118729862,222.115306994226,0.435644595278431,0.104579793587671,59.9990038844983,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,94,93.3221033939097,22.2817263939484,5.25123904390002,36.7429005448324,221.428970047415,0.434618530199598,0.113961645096282,55.4633829253113,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,96,95.3027350211106,22.0522950130989,5.22681189131979,36.7437087932833,223.935030498571,0.438039536013044,0.129966347592873,49.0161054031539,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,98,97.2910826200529,21.973827206338,5.21818728354369,36.7413016312628,226.098970384759,0.437211406476812,0.128220619726645,43.8010843842771,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,100,99.2751271616615,21.6603635881286,5.18337973095814,36.73057973772,229.703506428746,0.434656307812846,0.122766738633304,39.2577082684188,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,102,101.262115381466,21.3858616093261,5.15318004826817,36.723006580529,230.580352135813,0.428983783268755,0.131785119761241,35.2243810206503,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,104,103.244990720605,21.1907609092686,5.13211917140991,36.7203227533423,228.997554209575,0.43178699680348,0.141635422228979,31.7302912545912,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,106,105.232970666096,20.9755103523546,5.10897199919138,36.717934137415,229.223180332286,0.426730795265373,0.138697578384824,28.0491244682603,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,108,107.213329311503,20.8530903797858,5.09345657235876,36.6970729453413,231.726794408872,0.425565370724654,0.136864053522058,25.6314201081183,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,110,109.202634822292,20.6687307516848,5.0710351255439,36.6733802735817,231.749875111976,0.424441671345176,0.145757063381286,22.0894522375047,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,112,111.184683085647,20.5252649289729,5.0579569234146,36.6902125393155,227.228612556362,0.422662912555794,0.147971574909385,19.8019363214742,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,114,113.171734982931,20.4122250427206,5.04603798087515,36.6900960108047,225.162005919861,0.423467540075985,0.148905159276348,17.5469335885285,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,116,115.154898080747,20.2424078514107,5.02847066634207,36.6929603859102,222.07716304684,0.424247897788212,0.152840695417029,15.8013452156703,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,118,117.14027312478,20.2188615475195,5.02609317238837,36.6931852502517,220.160138787234,0.420518646257653,0.147088759678692,14.0077678866451,70125002,2
10431002,2025.73050418569,32.3422716666667,64.5913683333333,120,119.126536385034,20.1021653182626,5.0150290374061,36.7031283964334,218.656462432153,0.417673992950897,0.139390172689101,12.4271542911521,70125002,2
