sample_id,OA_Station_No,ymd_out,hhmm_out,Lat_out,Long_out,depth_m,pressure_db,temperature_C,CTD_salinity,potential_temp_C,salinity,sigma_theta_kg_m3,oxygen_umol_kg,DIC_umol_kg,alkalinity_umol_kg,Nitrate_nitrite_umol_kg,nitrite_umol_kg,phosphate_umol_kg,silicate_umol_kg,POC_ug_kg,PON_ug_kg,bacteria_cells_10_8_kg,pig14_Chl_a
7000100101,1,20140819,1125,32.37736667,64.62461667,2,2,28.4,-999,-999,36.2828,-999,185.1906808,2023.8,2276.09,0.556383201,0.048805544,0.175699958,1.259183033,132.2663505,20.92685904,11.68,145
7000100201,2,20140819,1143,32.33206667,64.59508333,2,2,28.1,-999,-999,36.2781,-999,196.5639544,2023.33,2349.49,0.087850278,0,0.058566852,1.063964482,42.5534908,8.972003801,9.06,68
7000100301,3,20140819,1157,32.29705,64.57426667,2,2,28.2,-999,-999,36.3003,-999,196.1742998,2020.66,2342.49,0.05856591,0,0.029282955,1.063947361,48.30105099,9.089432905,10.05,86
7000300101,1,20141026,1429,32.38265,64.61501667,2,2,24.1,-999,-999,36.4459,-999,213.9930203,2056.43,2382.77,0.107359503,0,0,0.692956794,25.91343648,11.27307689,6.66,96
7000300201,2,20141026,1452,32.34461667,64.59506667,2,2,24.3,-999,-999,36.4685,-999,268.7882349,2057.78,2391.4,0.01951959,0,0,0.653906263,25.1922428,8.999321138,4.57,109
7000300301,3,20141026,1518,32.30411667,64.57553333,2,2,24.3,-999,-999,36.4665,-999,212.9998453,2058.04,2390.39,0.009759809,0,0,0.66366702,19.38468294,8.159916887,7.32,75
7000400601,3,20141123,1410,32.29763333,64.57195,2,2,23.3,-999,-999,36.4786,-999,212.1954982,2059.34,2394.5,0.009759724,0,0,0.780777882,17.29073371,2.371133347,7.22,123
7000400701,2,20141123,1430,32.3432,64.59573333,2,2,23.4,-999,-999,36.4812,-999,211.9397263,2060.33,2399.84,0.029279115,0,0.009759705,0.771016705,50.93682034,6.733027977,7.05,110
7000400801,1,20141123,1453,32.38431667,64.61583333,2,2,22.1,-999,-999,36.1831,-999,207.5087198,2040.98,2335.08,0.595470671,0.029285443,0.009761814,0.946895985,25.45485168,4.0001875,7.29,213
7000600501,3,20150206,538,32.3055,64.57441667,2,2,20.7,-999,-999,36.4988,-999,220.0081676,2079.33,2391.04,0.15615329,0.097595806,0,0.78076645,17.51209688,2.486405738,7.02,223
7000600601,2,20150206,614,32.34671667,64.58826667,2,2,20.7,-999,-999,36.537,-999,220.6985475,2071.17,2395.93,0.175667587,0.097593104,0,0.780744833,13.57247135,2.934851922,6.15,253
7000600701,1,20150206,1120,32.38343333,64.60928333,2,2,20.8,-999,-999,36.5771,-999,216.5181189,2072.39,2399.41,0.156144428,0.019518054,0,0.751445062,22.28921399,2.934844012,6.22,174
7000700101,1,20150311,1657,32.38426667,64.61423333,2,2,20.1,-999,-999,36.4759,-999,233.4727736,2056.97,2357.49,0.136636397,0,0,0.458707903,25.49425071,4.82587155,-999,224
7000700201,2,20150311,1729,32.34766667,64.59546667,2,2,20.2,-999,-999,36.5139,-999,232.5145181,2062.49,2369.18,0.019518948,0,0,0.761238958,40.2155277,7.341161784,-999,269
7000700301,3,20150311,1800,32.30593333,64.57501667,2,2,20.3,-999,-999,36.5541,-999,227.2025367,2075,2394.78,0.058555137,0,0,0.566032989,23.20306619,4.357886801,-999,103
7000800501,3,20150411,1439,32.30013333,64.5727,2,2,22,-999,-999,36.6721,-999,219.6653094,2077.52,2402.88,0,0,0.01951671,0.36105913,15.78980243,3.472001028,5.29,30
7000800601,2,20150411,1510,32.34393333,64.59306667,2,2,21.9,-999,-999,36.6511,-999,220.5772129,2076.98,2400.91,0,0,0,0.458649659,19.20305064,4.125388737,6.24,42
7000800701,1,20150411,1538,32.38356667,64.61405,2,2,21.7,-999,-999,36.6308,-999,221.3522916,2077.97,2397.18,0,0,0,0.478173701,19.41683075,3.861911088,6.63,38
7000900601,3,20150517,847,32.30083333,64.57626667,2,2,21.3,-999,-999,36.5973,-999,223.3802942,2080.26,2398.07,-999,-999,-999,-999,37.19213487,5.324306669,4.88,41
7000900701,2,20150517,916,32.33606667,64.59351667,2,2,22.2,-999,-999,36.7049,-999,222.7642585,2074.99,2401.96,-999,-999,-999,-999,25.89453198,3.189270041,3.85,19
7000900801,1,20150517,948,32.38555,64.61245,2,2,22.4,-999,-999,36.7099,-999,215.9379418,2072.38,2400.62,-999,-999,-999,-999,18.72696478,3.004117267,3.16,32
7001000501,3,20150626,1737,32.29793333,64.57343333,3.999,4.027,26.79448688,36.64789394,26.79356258,36.6474,24.02704666,203.5886902,2068.02,2397.85,0,0,0.013661941,0.731889716,-999,-999,5.54,-999
7001000502,3,20150626,1737,32.29793333,64.57343333,4.003,4.031,26.79348688,36.64768811,26.79256168,-999,24.02721204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001000503,3,20150626,1737,32.29793333,64.57343333,4.145,4.174,26.80588688,36.64795958,26.80492854,-999,24.02345555,-999,-999,-999,-999,-999,-999,-999,21.69299606,3.125510464,-999,-999
7001000504,3,20150626,1737,32.29793333,64.57343333,3.908,3.935,26.79828688,36.64775111,26.7973836,-999,24.02571527,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001000601,2,20150626,1828,32.34145,64.59213333,4.03,4.059,26.98618688,36.6645033,26.98525031,36.6655,23.97803675,203.3938377,2064.42,2393.23,0.005855041,0.007806721,0.004879201,0.708459952,-999,-999,5.19,-999
7001000602,2,20150626,1828,32.34145,64.59213333,3.494,3.519,26.94438688,36.66520305,26.94357583,-999,23.9919651,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001000603,2,20150626,1828,32.34145,64.59213333,3.925,3.953,26.96928688,36.66437868,26.96837519,-999,23.98337079,-999,-999,-999,-999,-999,-999,-999,32.50618768,5.215836605,-999,-999
7001000604,2,20150626,1828,32.34145,64.59213333,3.828,3.855,26.95008688,36.66208598,26.94919826,-999,23.98780876,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001000701,1,20150626,1853,32.38006667,64.61205,2,2,26.6,-999,-999,36.7077,-999,184.0675741,2059.9,2384.39,0.088798738,0.016588775,0.010733913,0.78845473,50.72337706,7.793079494,6.62,-999
7001100601,3,20150719,1115,32.29381667,64.58255,2.868,2.888,27.9946975,36.70869626,27.9940129,36.7106,23.68296554,195.0800195,2048.13,2366.25,0.052693646,0,0.051717838,0.918235571,-999,-999,9,-999
7001100602,3,20150719,1115,32.29381667,64.58255,2.835,2.855,27.9972975,36.70844376,27.99662067,-999,23.68191694,-999,-999,-999,-999,-999,-999,-999,49.84025698,9.848849056,-999,173
7001100603,3,20150719,1115,32.29381667,64.58255,2.89,2.91,27.9987975,36.70858448,27.99810761,-999,23.68153317,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001100701,2,20150719,1245,32.34386667,64.59123333,3.638,3.664,27.8104975,36.6914855,27.80963318,36.6937,23.73059615,197.3199023,2051.49,2375.57,0.061476673,0,0.048791011,0.855794324,64.82639565,12.24227185,9,246
7001100702,2,20150719,1245,32.34386667,64.59123333,2.924,2.945,27.8105975,36.69121268,27.80990279,-999,23.73030275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001100703,2,20150719,1245,32.34386667,64.59123333,3.239,3.261,27.8129975,36.69108063,27.8122282,-999,23.72944077,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001100801,1,20150719,1312,32.38235,64.61251667,3.988,4.016,28.5591975,36.78894027,28.55823121,36.7886,23.55635343,186.6046852,2036.09,2343.03,0.532761192,0.016587803,0.046836149,1.132849349,64.76452008,13.59195043,9.28,286
7001100802,1,20150719,1312,32.38235,64.61251667,3.872,3.899,28.5530975,36.78760952,28.55215952,-999,23.5573777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001100803,1,20150719,1312,32.38235,64.61251667,4.259,4.289,28.5470975,36.78700409,28.54606585,-999,23.55895405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001200101,2,20150817,1522,32.34118333,64.59448333,2,2,-999,-999,-999,36.4725,-999,-999,2050.73,2393.9,-999,-999,-999,-999,-999,-999,6.34,24
7001200201,3,20150817,1550,32.29956667,64.5735,2,2,28.4,-999,-999,36.3957,-999,214.4158266,2040.92,2384.39,-999,-999,-999,-999,30.32731525,4.759717218,6.08,23
7001300101,1,20150911,1230,32.38226667,64.60801667,3.932,3.96,27.67221804,36.23487551,27.6712887,-999,23.43220827,187.2768943,2040.86,2372.65,0.119089664,0.011713737,0.054664108,0.71941871,-999,-999,6.36,-999
7001300102,1,20150911,1230,32.38226667,64.60801667,4.098,4.127,27.66821804,36.23015453,27.66724963,-999,23.42997315,-999,-999,-999,-999,-999,-999,-999,17.58365932,2.580370239,-999,28
7001300201,2,20150911,1352,32.33893333,64.59493333,2.664,2.683,27.57641804,36.23672373,27.57579,36.2363,23.46472768,199.0078573,2055.78,2382.9,0.004880719,0,0.019522876,0.772129731,-999,-999,7.72,-999
7001300202,2,20150911,1352,32.33893333,64.59493333,2.601,2.619,27.56281804,36.23709995,27.5622052,-999,23.46943357,-999,-999,-999,-999,-999,-999,-999,22.14752555,3.254689325,-999,32
7001300301,3,20150911,2025,32.30121667,64.57033333,2.27,2.286,27.59211804,36.21093999,27.59158275,36.208,23.44017616,199.2361033,2040.54,2372.28,0,0,0.000976164,0.779954882,-999,-999,6.02,-999
7001300302,3,20150911,2025,32.30121667,64.57033333,2.306,2.322,27.59231804,36.21213144,27.59177432,-999,23.44101054,-999,-999,-999,-999,-999,-999,-999,27.92455981,3.743474416,-999,34
7001400101,1,20151026,1211,32.38265,64.61501667,-999,-999,25.5,-999,-999,36.5259,-999,200.0744011,2052.45,2400.52,-999,-999,-999,-999,-999,-999,-999,-999
7001500501,3,20151201,1420,32.29935,64.57285,3.877,3.905,22.88784508,36.56241588,22.88704585,36.5625,25.15477708,-999,2063.02,2399.45,0,0,0.045867911,0.770971273,-999,-999,6.64,-999
7001500502,3,20151201,1420,32.29935,64.57285,5.043,5.078,22.88584508,36.56212891,22.88480582,-999,25.15520812,-999,-999,-999,-999,-999,-999,-999,19.74928936,4.10590164,-999,100
7001500602,2,20151201,1452,32.34201667,64.59518333,4.185,4.215,22.78474508,36.57309024,22.78388515,36.5723,25.19273961,-999,2066.25,2400.24,0,0,0.047819398,0.780724858,44.37354229,8.084761881,6.5,173
7001500701,1,20151201,1517,32.38189667,64.63700333,2,2,23.5,-999,-999,36.5601,-999,-999,2066.7,2390.62,0.182496049,0,0.050747565,0.785611335,21.47677082,3.132232365,4.67,104
7001600501,3,20151215,1226,32.3003,64.5729,2.989,3.01,22.453422,36.55075337,22.45281441,36.5506,25.27103719,211.5513847,2065.03,2394.52,0,0.009759214,0.030253564,0.824653601,-999,-999,7.88,-999
7001600502,3,20151215,1226,32.3003,64.5729,3.008,3.029,22.459422,36.55022044,22.45881046,-999,25.26891529,-999,-999,-999,-999,-999,-999,-999,22.45772152,4.134639134,-999,184
7001600601,2,20151215,1314,32.34041667,64.59426667,3.147,3.17,22.506822,36.58030658,22.50618093,36.5803,25.27818286,209.1134786,2066.42,2394.03,0,0.016590307,0.02342161,0.810973244,-999,-999,7.82,-999
7001600602,2,20151215,1314,32.34041667,64.59426667,3.201,3.224,22.504222,36.58061306,22.50357007,-999,25.27916441,-999,-999,-999,-999,-999,-999,-999,49.83938158,10.57051255,-999,187
7001600701,1,20151215,1517,32.38265,64.61501667,2,2,22.3,-999,-999,36.5555,-999,196.0509797,2066.89,2381.87,0,0.010735098,0.015614687,0.796349052,23.49847296,3.950552739,2.91,112
7001700501,3,20160311,2009,32.29891667,64.57685,4.734,4.767,21.21788802,36.68123768,21.2169633,36.6734,25.71806381,219.3977725,2077.98,2402.03,-999,-999,-999,-999,-999,-999,7.54,-999
7001700502,3,20160311,2009,32.29891667,64.57685,4.422,4.454,21.21378802,36.68102138,21.21292414,-999,25.7190161,-999,-999,-999,-999,-999,-999,-999,20.31742888,3.527534415,-999,55
7001700601,2,20160311,2055,32.34021667,64.5932,4.963,4.999,21.11478802,36.67761559,21.11382166,36.6697,25.74378301,219.5983932,2075.74,2396.04,-999,-999,-999,-999,-999,-999,6.15,-999
7001700602,2,20160311,2055,32.34021667,64.5932,4.79,4.824,21.11608802,36.67775612,21.11515545,-999,25.74352241,-999,-999,-999,-999,-999,-999,-999,23.34753179,3.829540899,-999,83
7001700701,1,20160311,2130,32.38498333,64.61611667,4.963,4.999,20.74978802,36.65858633,20.74883365,36.6525,25.82934823,223.2408251,2071.97,2388.35,-999,-999,-999,-999,-999,-999,3.5,-999
7001700702,1,20160311,2130,32.38498333,64.61611667,4.79,4.824,20.74478802,36.66297002,20.7438672,-999,25.83404158,-999,-999,-999,-999,-999,-999,-999,17.39245793,2.669766652,-999,79
7001800501,3,20160419,1824,32.30351667,64.57446667,5.128,5.164,21.24442796,36.69636709,21.24342526,36.6948,25.72225852,207.4631327,2078.58,2404,0,0,0.010734014,0.898729697,-999,-999,6.57,-999
7001800502,3,20160419,1824,32.30351667,64.57446667,6.233,6.277,21.24482796,36.69775338,21.2436091,-999,25.72326221,-999,-999,-999,-999,-999,-999,-999,1949.294559,-999,-999,96
7001800503,3,20160419,1824,32.30351667,64.57446667,5.441,5.479,21.25302796,36.69868399,21.25196377,-999,25.72165842,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001800601,2,20160419,1954,32.34783333,64.58253333,3.962,3.99,21.29302796,36.70997957,21.29225192,-999,25.7190975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001800602,2,20160419,1954,32.34783333,64.58253333,3.94,3.968,21.29462796,36.71011864,21.29385615,-999,25.7187587,-999,-999,-999,-999,-999,-999,-999,1949.299662,-999,-999,82
7001800603,2,20160419,1954,32.34783333,64.58253333,3.829,3.856,21.29352796,36.71049198,21.29277797,36.707,25.71934171,208.0761379,2082.29,2419.26,0,0,0.010733919,0.937754183,-999,-999,6.33,-999
7001800701,1,20160419,2037,32.38056667,64.6119,3.075,3.097,21.19092796,36.72777227,21.19032761,36.7267,25.76084925,187.5615088,2074.78,2398.45,0.128805187,0.012685359,0.024394922,0.782589092,-999,-999,3.1,-999
7001800702,1,20160419,2037,32.38056667,64.6119,3.268,3.291,21.19482796,36.72939435,21.19418992,-999,25.7610164,-999,-999,-999,-999,-999,-999,-999,1949.227152,-999,-999,55
7001800703,1,20160419,2037,32.38056667,64.6119,3.521,3.546,21.19512796,36.72926125,21.19444047,-999,25.76084572,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7001900501,3,20160507,1113,32.30516667,64.57523333,2,2,21.6,-999,-999,36.5945,-999,219.0441879,2075.71,2401,0.114179173,0,0.029276711,0.716303532,24.30271214,4.622586498,5.9,65
7001900601,2,20160507,1132,32.35086667,64.59618333,2,2,21.5,-999,-999,36.617,-999,219.9490294,2076.37,2405,0.118080809,0,0.024396861,0.716291851,20.44966398,3.764220456,5.84,70
7001900701,1,20160507,1149,32.38105,64.6228,2,2,21.1,-999,-999,36.6064,-999,215.0068275,2080.98,2397.34,0.190296981,0.001951764,0.024397049,0.698731479,26.19088167,4.680425615,5.61,98
7002000223,1,20160613,2124,32.38083333,64.6101,4.755,4.789,25.22582815,36.48615845,25.22477686,-999,24.39792967,203.9887827,2050.66,2365.55,0.03903868,-999,0.008783703,0.827620021,-999,-999,5.88,-999
7002000224,1,20160613,2124,32.38083333,64.6101,4.655,4.688,25.23202815,36.48558039,25.23099885,36.4856,24.3955756,-999,-999,-999,-999,-999,-999,-999,64.21272814,9.361509012,-999,233
7002000301,2,20160613,2231,32.33333333,64.59166667,4.017,4.045,24.23172815,36.53530756,24.23086556,-999,24.73755426,211.2924644,2068.18,2394.93,0.03903729,-999,0.00878339,0.787577317,-999,-999,3.75,-999
7002000302,2,20160613,2231,32.33333333,64.59166667,3.921,3.949,24.23032815,36.53556879,24.22948607,36.5355,24.73816653,-999,-999,-999,-999,-999,-999,-999,31.56058126,4.303715626,-999,77
7002000401,3,20160613,2355,32.29601667,64.57025,5.124,5.16,24.18232815,36.52564225,24.18122944,-999,24.74514024,211.9414793,2070.25,2395.41,0.039037563,-999,0.008783452,0.742689636,-999,-999,5.01,-999
7002000402,3,20160613,2355,32.29601667,64.57025,4.936,4.971,24.18132815,36.52544743,24.18026972,36.5265,24.74528082,-999,-999,-999,-999,-999,-999,-999,27.38357847,4.303691413,-999,39
7002100101,1,20160721,1423,32.3829,64.60993333,4.872,4.906,27.94460225,36.28374249,27.9434424,36.3191,23.37988725,195.2250807,2036.74,2349.14,0.039043408,-999,0.011713022,0.637383632,-999,-999,8.02,-999
7002100102,1,20160721,1423,32.3829,64.60993333,4.98,5.015,27.94810225,36.28710096,27.9469165,-999,23.38127286,-999,-999,-999,-999,-999,-999,-999,46.78541576,9.089291133,-999,165
7002100201,2,20160721,1519,32.34018333,64.59885,3.535,3.56,27.40240225,36.0909686,27.40157318,36.0434,23.4116041,201.8038779,2031.99,2359.76,0.039051212,-999,0.011715364,0.515475997,-999,-999,5.85,-999
7002100202,2,20160721,1519,32.34018333,64.59885,3.61,3.636,27.39940225,36.07319096,27.3985556,-999,23.39919802,-999,-999,-999,-999,-999,-999,-999,29.67294228,4.759790148,-999,53
7002100301,3,20160721,1621,32.29725,64.57411667,4.145,4.175,27.53830225,36.10281697,27.53732637,36.1039,23.3764485,201.9585174,2035.09,2367.28,0.039049499,-999,0.012691087,0.491047451,-999,-999,5.64,-999
7002100302,3,20160721,1621,32.29725,64.57411667,4.237,4.267,27.54320225,36.10374568,27.54220473,-999,23.37556112,-999,-999,-999,-999,-999,-999,-999,23.50601028,4.153868761,-999,46
7002200101,2,20160816,1258,32.33976667,64.59695,4.336,4.366,28.31595295,36.46621176,28.31491009,36.466,23.39459102,198.3851658,2042.13,2373.93,0.071246632,0,0.027327475,0.889118933,-999,-999,4.52,-999
7002200102,2,20160816,1258,32.33976667,64.59695,4.353,4.384,28.33095295,36.46754792,28.32990538,-999,23.39062649,-999,-999,-999,-999,-999,-999,-999,43.95645356,6.775316352,-999,89
7002200201,1,20160816,1331,32.38151667,64.61493333,4.792,4.826,28.11615295,36.3999987,28.11500644,36.4017,23.41087762,196.0316557,2034.5,2355.33,0.191301244,0.025376696,0.018544508,0.920393229,-999,-999,6.03,-999
7002200202,1,20160816,1331,32.38151667,64.61493333,4.636,4.668,28.11995295,36.4006042,28.11884386,-999,23.41006752,-999,-999,-999,-999,-999,-999,-999,48.6297266,10.01142743,-999,188
7002200301,3,20160816,1429,32.30205,64.57188333,4.407,4.438,28.47925295,36.47298623,28.47818838,36.4707,23.3454859,198.957958,2044.05,2375.77,0.052702809,0,0.026351404,0.868620367,-999,-999,5.16,-999
7002200302,3,20160816,1429,32.30205,64.57188333,4.191,4.22,28.49735295,36.47355949,28.4963402,-999,23.33987968,-999,-999,-999,-999,-999,-999,-999,15.418518,2.014086689,-999,61
7002300101,1,20160919,1500,32.3848,64.61423333,3.098,3.12,28.461,36.44394914,28.46025202,36.4417,23.32962394,-999,2040,2354.54,0.366975419,0.028303955,0.027327957,1.00527841,-999,-999,5.53,-999
7002300102,1,20160919,1500,32.3848,64.61423333,3.091,3.112,28.4612,36.4438886,28.46045393,-999,23.32951133,-999,-999,-999,-999,-999,-999,-999,34.01625691,6.899016771,-999,203
7002300201,2,20160919,1602,32.34668333,64.58706667,4.374,4.404,28.828,36.55744166,28.82693382,36.5562,23.2925316,196.1788511,2046.75,2392.74,0.063434635,0.001951835,0.025373854,0.697780984,-999,-999,4.95,-999
7002300202,2,20160919,1602,32.34668333,64.58706667,4.359,4.39,28.8269,36.55693443,28.82583724,-999,23.29251802,-999,-999,-999,-999,-999,-999,-999,23.85335015,3.596080645,-999,66
7002300301,3,20160919,1707,32.30743333,64.56916667,4.504,4.536,29.1253,36.66091687,29.1241932,36.6594,23.27029401,203.0358404,2049.57,2401.65,0.055623135,0,0.022444423,0.785554797,-999,-999,4.56,-999
7002300302,3,20160919,1707,32.30743333,64.56916667,4.434,4.465,29.1164,36.65944722,29.11531077,-999,23.27218718,-999,-999,-999,-999,-999,-999,-999,23.47195731,2.931551704,-999,24
7002400101,1,20161018,1456,32.38378333,64.61293333,3.795,3.822,25.0534,36.57342263,25.05256489,36.57368618,24.51683975,204.8666579,2051.94,2388.63,0.039036204,-999,0.008783146,0.829519328,-999,-999,4.68,-999
7002400102,1,20161018,1456,32.38378333,64.61293333,3.829,3.856,25.0488,36.5731214,25.04795757,-999,24.51802598,-999,-999,-999,-999,-999,-999,-999,24.6313444,3.963664616,-999,93
7002400201,2,20161018,1608,32.3402,64.59083333,2.734,2.753,25.1631,36.5739651,25.16249656,36.57841258,24.48346313,207.5192644,2051.65,2403.39,0.03903607,-999,0.008783116,0.833420094,-999,-999,3.73,-999
7002400202,2,20161018,1608,32.3402,64.59083333,2.412,2.429,25.1716,36.57316353,25.17106745,-999,24.48021946,-999,-999,-999,-999,-999,-999,-999,24.43683619,3.534212825,-999,74
7002400301,3,20161018,1724,32.30996667,64.57146667,2.918,2.938,25.5844,36.57050895,25.58374819,36.57329226,24.35052581,207.5198171,2052,2414.3,0.039036215,-999,0.01268677,0.77779658,-999,-999,7.97,-999
7002400302,3,20161018,1724,32.30996667,64.57146667,2.979,3,25.5879,36.5707267,25.58723437,-999,24.34960603,-999,-999,-999,-999,-999,-999,-999,23.47274916,3.290481059,-999,45
7002500101,1,20161118,1300,32.38486667,64.61383333,3.097,3.119,22.5808,36.61481038,22.58016766,36.6162,25.28313386,204.3647414,2068.39,2380.87,0.091732252,-999,0.008782875,0.785579393,-999,-999,3.98,-999
7002500102,1,20161118,1300,32.38486667,64.61383333,3.051,3.072,22.5804,36.61457522,22.5797772,-999,25.28306761,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002500201,2,20161118,1245,32.3415,64.60033333,4.439,4.47,22.9966,36.62536739,22.99568174,36.6257,25.17099507,210.9697401,2064.98,2394.88,0.039034732,-999,0.008782815,0.773863564,-999,-999,4.13,-999
7002500202,2,20161118,1245,32.3415,64.60033333,4.303,4.333,22.9935,36.62559551,22.99260997,-999,25.17206149,-999,-999,-999,-999,-999,-999,-999,25.55653312,5.041101726,-999,164
7002500301,3,20161118,1438,32.29831667,64.57155,4.225,4.254,22.9055,36.62647888,22.9046286,36.6255,25.1982844,212.6625142,2064.17,2403.67,0.039034738,-999,0.008782816,0.753370439,-999,-999,5.94,-999
7002500302,3,20161118,1438,32.29831667,64.57155,3.87,3.898,22.9067,36.62641652,22.9059015,-999,25.19786797,-999,-999,-999,-999,-999,-999,-999,19.85196801,3.568674013,-999,81
7002600101,1,20161212,1234,32.38166667,64.61173333,3.338,3.362,21.03464386,36.72364064,21.03399557,36.7228,25.80080552,215.1920675,2074.56,2403.41,0.039031985,-999,0.017564393,0.636221359,-999,-999,5.58,-999
7002600102,1,20161212,1234,32.38166667,64.61173333,3.69,3.716,21.03374386,36.72427061,21.03302733,-999,25.80155134,-999,-999,-999,-999,-999,-999,-999,22.80746628,3.304158576,-999,155
7002600124,1,20161212,1234,32.38166667,64.61173333,3.57,3.595,21.03784386,36.72352257,21.03715057,-999,25.79984768,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002600201,2,20161212,1318,32.33948333,64.59691667,4.424,4.455,21.58464386,36.68096972,21.58376906,36.6813,25.61588748,215.3700703,2072.76,2411.69,0.039033159,-999,0.014637435,0.676249483,-999,-999,4.68,-999
7002600202,2,20161212,1318,32.33948333,64.59691667,4.494,4.526,21.58594386,36.68087334,21.58505508,-999,25.61545469,-999,-999,-999,-999,-999,-999,-999,21.3196482,1.83269038,-999,150
7002600301,3,20161212,1418,32.3025,64.5742,4.552,4.584,21.61964386,36.69003357,21.61874265,36.6902,25.61299906,214.6660934,2073.13,2410.83,0.039032907,-999,0.013661518,0.674293476,-999,-999,4.28,-999
7002600302,3,20161212,1418,32.3025,64.5742,4.626,4.658,21.61954386,36.69022012,21.6186281,-999,25.61317296,-999,-999,-999,-999,-999,-999,-999,26.54479425,3.665384737,-999,153
7002700101,1,20170105,1759,32.37548333,64.62043333,3.661,3.686,20.50170254,35.24222164,20.50101002,35.2277,24.81746683,222.5691444,1999.64,2297.45,0.039074317,-999,0.008791721,0.764879755,-999,-999,4.32,-999
7002700102,1,20170105,1759,32.37548333,64.62043333,3.787,3.814,20.52170254,35.28365565,20.52098531,-999,24.84366341,-999,-999,-999,-999,-999,-999,-999,31.50190207,6.214528218,-999,181
7002700201,2,20170105,1905,32.30051667,64.575,3.847,3.874,21.37630254,36.22064224,21.37554879,36.2222,25.32368755,218.0260595,2050.57,2371.17,0.041974612,-999,0.013666153,0.878538383,-999,-999,4.87,-999
7002700202,2,20170105,1905,32.30051667,64.575,4.316,4.347,21.37540254,36.21102574,21.37455682,-999,25.31664658,-999,-999,-999,-999,-999,-999,-999,26.74762775,5.782480224,-999,291
7002700301,3,20170105,2007,32.29416667,64.5765,3.119,3.141,21.39080254,36.39012201,21.3901906,35.8386,25.44855876,220.24071,2030.11,2352.53,0.039057011,-999,0.008787827,0.845584283,-999,-999,5.06,-999
7002700302,3,20170105,2007,32.29416667,64.5765,3.214,3.237,21.34920254,35.99295223,21.34857402,-999,25.15794516,-999,-999,-999,-999,-999,-999,-999,33.04224434,6.641608145,-999,361
7002700324,3,20170105,2007,32.29416667,64.5765,3.656,3.681,21.38630254,36.36215676,21.3855856,-999,25.42856114,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002800301,3,20170215,1940,32.29941667,64.5644,1.953,1.966,20.7429,36.72154028,20.74252465,-999,25.87902471,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002800302,3,20170215,1940,32.29941667,64.5644,2.051,2.065,20.7458,36.72081555,20.74540571,-999,25.877687,218.7470004,2089.88,2409.26,0.039032041,-999,2.552695505,0.855777507,-999,-999,4.47,-999
7002800303,3,20170215,1940,32.29941667,64.5644,1.838,1.851,20.7476,36.7209956,20.74724655,-999,25.8773223,-999,-999,-999,-999,-999,-999,-999,21.73071587,3.732226088,-999,26.1977388
7002800323,3,20170215,1940,32.29941667,64.5644,2.127,2.142,20.7405,36.7199824,20.74009109,-999,25.8785013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002800401,2,20170215,2026,32.33973333,64.59076667,3.24,3.262,20.2323,36.66110313,20.23168829,-999,25.97113598,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7002800402,2,20170215,2026,32.33973333,64.59076667,2.896,2.917,20.2337,36.66118799,20.23315296,36.6649,25.97080784,218.7280093,2090.61,2401.2,0.283969608,-999,0.008782565,0.868498115,-999,-999,4.36,-999
7002800403,2,20170215,2026,32.33973333,64.59076667,3.14,3.162,20.2376,36.66092224,20.23700693,-999,25.9695709,-999,-999,-999,-999,-999,-999,-999,25.28573255,4.647897659,-999,195.710232
7002800501,1,20170215,2058,32.382533,64.6232,2,2,19.1,-999,-999,36.7375,-999,230.190978,2085.85,2402.69,0.095627345,-999,2.56437411,0.759164025,30.85224547,4.463148586,4.04,194.8310021
7002900101,1,20170408,1253,32.37864833,64.61153333,4.797,4.831,19.90161321,36.79545291,19.90071706,-999,26.16200179,222.1694613,2090.23,2392.86,0.03902993,-999,0.008781734,0.131726014,-999,-999,4.53,-999
7002900102,1,20170408,1253,32.37864833,64.61153333,4.606,4.638,19.90641321,36.79478078,19.90555273,-999,26.16020382,-999,-999,-999,-999,-999,-999,-999,20.54561903,4.120814059,-999,125.9336545
